logFC,ensid
ENSG00000086232,-1.75337763610341,ENSG00000086232
ENSG00000096060,-3.3327863465481,ENSG00000096060
ENSG00000124207,-2.72068977889331,ENSG00000124207
ENSG00000197019,1.79318866109082,ENSG00000197019
ENSG00000189362,-11.0078472868191,ENSG00000189362
ENSG00000077232,-2.8672187131602,ENSG00000077232
ENSG00000142627,1.75491098090212,ENSG00000142627
ENSG00000174442,-5.89324935490859,ENSG00000174442
ENSG00000119314,-2.56183082514445,ENSG00000119314
ENSG00000166170,-3.74811508089764,ENSG00000166170
ENSG00000163485,2.77291077003303,ENSG00000163485
ENSG00000118513,-2.90060276243808,ENSG00000118513
ENSG00000163655,-2.43795920890506,ENSG00000163655
ENSG00000110321,-1.94186697275391,ENSG00000110321
ENSG00000134697,-2.3620660385328,ENSG00000134697
ENSG00000123352,-2.60781885277499,ENSG00000123352
ENSG00000124466,1.77182852304795,ENSG00000124466
ENSG00000108559,-2.21045671601407,ENSG00000108559
ENSG00000102172,-2.00866796161029,ENSG00000102172
ENSG00000166477,-2.06322339982859,ENSG00000166477
ENSG00000138821,-2.51153592530389,ENSG00000138821
ENSG00000120694,-2.50179092133241,ENSG00000120694
ENSG00000164109,-2.7859639453755,ENSG00000164109
ENSG00000255302,-1.96226741078124,ENSG00000255302
ENSG00000069248,-3.16762878790285,ENSG00000069248
ENSG00000089902,-1.83228737123093,ENSG00000089902
ENSG00000072571,-7.09430908317926,ENSG00000072571
ENSG00000109920,-2.30880998946777,ENSG00000109920
ENSG00000204323,1.78049289830815,ENSG00000204323
ENSG00000278730,-1.82527779688784,ENSG00000278730
ENSG00000136813,-2.19482165151938,ENSG00000136813
ENSG00000100731,-2.32305514141691,ENSG00000100731
ENSG00000148180,1.69129212511021,ENSG00000148180
ENSG00000186260,-2.23079930083247,ENSG00000186260
ENSG00000211456,-7.06412638522607,ENSG00000211456
ENSG00000100629,-10.9285213162949,ENSG00000100629
ENSG00000159131,-2.25583155276149,ENSG00000159131
ENSG00000069812,3.64625952215167,ENSG00000069812
ENSG00000147144,1.76268807759697,ENSG00000147144
ENSG00000139496,-2.64743424151308,ENSG00000139496
ENSG00000215784,-4.02870180753625,ENSG00000215784
ENSG00000180817,-2.04232243381992,ENSG00000180817
ENSG00000065135,-2.46783341096995,ENSG00000065135
ENSG00000135423,2.63000888566198,ENSG00000135423
ENSG00000138071,-2.13684016721654,ENSG00000138071
ENSG00000128833,-2.29762840105565,ENSG00000128833
ENSG00000011260,-2.25297794302179,ENSG00000011260
ENSG00000173041,-10.7781769643212,ENSG00000173041
ENSG00000141380,-2.01319308027502,ENSG00000141380
ENSG00000278771,5.58355664144397,ENSG00000278771
ENSG00000150961,-2.06186242949818,ENSG00000150961
ENSG00000205426,2.06731360034369,ENSG00000205426
ENSG00000145730,-2.62715675683972,ENSG00000145730
ENSG00000166508,-1.68728574609998,ENSG00000166508
ENSG00000096401,-2.95261267768485,ENSG00000096401
ENSG00000162434,-2.20326013513559,ENSG00000162434
ENSG00000138180,-5.22071006430926,ENSG00000138180
ENSG00000136478,-2.23577224631814,ENSG00000136478
ENSG00000206585,10.1786392109276,ENSG00000206585
ENSG00000161544,10.7953333163231,ENSG00000161544
ENSG00000110344,-1.97890452540488,ENSG00000110344
ENSG00000132646,-1.91548846573709,ENSG00000132646
ENSG00000166326,-1.78332073888076,ENSG00000166326
ENSG00000069399,1.77967880809696,ENSG00000069399
ENSG00000154380,-1.99203105431625,ENSG00000154380
ENSG00000148400,1.69786359164472,ENSG00000148400
ENSG00000168528,2.01496010730613,ENSG00000168528
ENSG00000188529,-2.51547241247701,ENSG00000188529
ENSG00000133226,-1.77103069701892,ENSG00000133226
ENSG00000085999,-2.78452446747443,ENSG00000085999
ENSG00000180370,-1.9531418259436,ENSG00000180370
ENSG00000167193,-2.49048598577832,ENSG00000167193
ENSG00000260032,-1.92050258121815,ENSG00000260032
ENSG00000113649,-2.12159968671008,ENSG00000113649
ENSG00000114416,-2.22691839725682,ENSG00000114416
ENSG00000054654,-2.66956218368336,ENSG00000054654
ENSG00000145220,-4.62601312410954,ENSG00000145220
ENSG00000104140,1.64121554314627,ENSG00000104140
ENSG00000073969,-2.50697565113275,ENSG00000073969
ENSG00000164924,-2.13469719273406,ENSG00000164924
ENSG00000136381,-2.52562308545709,ENSG00000136381
ENSG00000151693,-2.01720835386825,ENSG00000151693
ENSG00000091483,-1.93676400514382,ENSG00000091483
ENSG00000132305,-1.80680610534094,ENSG00000132305
ENSG00000185787,-1.87313177956371,ENSG00000185787
ENSG00000277053,-1.82967381840407,ENSG00000277053
ENSG00000141385,-1.86969998183684,ENSG00000141385
ENSG00000123607,-10.7855071414684,ENSG00000123607
ENSG00000166181,-2.39137479744757,ENSG00000166181
ENSG00000113575,-1.83643688782266,ENSG00000113575
ENSG00000183018,2.66608287506523,ENSG00000183018
ENSG00000169714,-1.72419049180125,ENSG00000169714
ENSG00000091317,-2.24014143583557,ENSG00000091317
ENSG00000236104,1.96409655582498,ENSG00000236104
ENSG00000136111,-7.14301151703818,ENSG00000136111
ENSG00000186298,-2.20749260791275,ENSG00000186298
ENSG00000155066,1.81874182061622,ENSG00000155066
ENSG00000133704,-2.86014746925735,ENSG00000133704
ENSG00000077147,-2.41441325717245,ENSG00000077147
ENSG00000257103,-2.24552798664757,ENSG00000257103
ENSG00000115970,-2.43993994931512,ENSG00000115970
ENSG00000169299,-3.1278174767546,ENSG00000169299
ENSG00000151694,-2.83009036875283,ENSG00000151694
ENSG00000103591,-1.89088361823033,ENSG00000103591
ENSG00000122042,-2.29896260336253,ENSG00000122042
ENSG00000168385,-2.27955470511024,ENSG00000168385
ENSG00000196136,1.74863992168392,ENSG00000196136
ENSG00000173156,1.70933420623228,ENSG00000173156
ENSG00000085721,-2.2522223458283,ENSG00000085721
ENSG00000171208,-2.73681060244137,ENSG00000171208
ENSG00000135824,-10.6616114947175,ENSG00000135824
