logFC,ensid
ENSG00000144452,9.93681144200304,ENSG00000144452
ENSG00000149634,4.13060087171153,ENSG00000149634
ENSG00000136295,2.08358050785263,ENSG00000136295
ENSG00000182378,-2.08882807311634,ENSG00000182378
ENSG00000014216,2.07765809199275,ENSG00000014216
ENSG00000166685,2.01258508330638,ENSG00000166685
ENSG00000196584,-4.6405774390699,ENSG00000196584
ENSG00000074317,3.95235607352666,ENSG00000074317
ENSG00000189348,6.49464737932436,ENSG00000189348
ENSG00000148204,6.51214354463068,ENSG00000148204
ENSG00000129195,-4.51260764452054,ENSG00000129195
ENSG00000237649,-3.12841805166784,ENSG00000237649
ENSG00000164104,-2.19884882018076,ENSG00000164104
ENSG00000178934,7.87094377383023,ENSG00000178934
ENSG00000173846,2.25042035201196,ENSG00000173846
ENSG00000010319,4.2406685640334,ENSG00000010319
ENSG00000178947,4.13199728581113,ENSG00000178947
ENSG00000011426,-3.49243110272353,ENSG00000011426
ENSG00000274178,6.74422714599731,ENSG00000274178
ENSG00000137812,-4.22571557560685,ENSG00000137812
ENSG00000104889,-3.15939912503406,ENSG00000104889
ENSG00000089693,1.97631982543047,ENSG00000089693
ENSG00000198729,3.77782412776814,ENSG00000198729
ENSG00000258602,9.18198932905572,ENSG00000258602
ENSG00000115884,2.38616207665916,ENSG00000115884
ENSG00000279169,6.45605794395545,ENSG00000279169
ENSG00000074590,3.79779489084431,ENSG00000074590
ENSG00000092470,-4.38614479907296,ENSG00000092470
ENSG00000119630,2.75443490794286,ENSG00000119630
ENSG00000178597,7.48513115720465,ENSG00000178597
ENSG00000130487,-4.02629284187497,ENSG00000130487
ENSG00000070882,2.50420605122075,ENSG00000070882
ENSG00000172350,4.51296437758337,ENSG00000172350
ENSG00000214534,9.22305179689216,ENSG00000214534
ENSG00000163507,-3.53859383474913,ENSG00000163507
ENSG00000275620,5.6603576744387,ENSG00000275620
ENSG00000011600,9.59944844262883,ENSG00000011600
ENSG00000087586,-3.70988976281387,ENSG00000087586
ENSG00000181467,1.87859106846702,ENSG00000181467
ENSG00000132646,2.16012627426015,ENSG00000132646
ENSG00000100647,2.13023768029918,ENSG00000100647
ENSG00000103811,5.67795050080349,ENSG00000103811
ENSG00000281720,6.66907381873143,ENSG00000281720
ENSG00000173546,2.29046725819857,ENSG00000173546
ENSG00000085840,-4.90888919154111,ENSG00000085840
ENSG00000177076,3.6106278971085,ENSG00000177076
ENSG00000154839,-6.13842911340399,ENSG00000154839
ENSG00000112378,4.4849512704347,ENSG00000112378
ENSG00000135678,5.6958825402816,ENSG00000135678
ENSG00000178999,-4.13807302496621,ENSG00000178999
ENSG00000223709,7.04274445108055,ENSG00000223709
ENSG00000236204,9.05902352567512,ENSG00000236204
ENSG00000273554,2.63456143798839,ENSG00000273554
ENSG00000164938,2.25693261005012,ENSG00000164938
ENSG00000277287,3.70245946472841,ENSG00000277287
ENSG00000281652,6.57907521485158,ENSG00000281652
ENSG00000197530,2.28284534545268,ENSG00000197530
ENSG00000166130,1.89270144231293,ENSG00000166130
ENSG00000108878,9.24369297349555,ENSG00000108878
ENSG00000076382,-3.46755657989551,ENSG00000076382
ENSG00000182175,3.12379248875493,ENSG00000182175
ENSG00000236941,7.51201557046509,ENSG00000236941
ENSG00000117632,-2.07751428170271,ENSG00000117632
ENSG00000170855,1.95374887004743,ENSG00000170855
ENSG00000150244,5.61955618811125,ENSG00000150244
ENSG00000184661,-4.94197345723961,ENSG00000184661
ENSG00000223573,2.30796309691966,ENSG00000223573
ENSG00000145284,4.30460597609951,ENSG00000145284
ENSG00000175063,-3.13917970763741,ENSG00000175063
ENSG00000158555,3.34766584144968,ENSG00000158555
ENSG00000162607,-2.27602394918034,ENSG00000162607
ENSG00000213977,1.94015733430417,ENSG00000213977
ENSG00000095970,9.47353885651734,ENSG00000095970
ENSG00000137807,-3.71574608298303,ENSG00000137807
ENSG00000122952,-3.60345719367336,ENSG00000122952
ENSG00000073111,-2.22532050334808,ENSG00000073111
ENSG00000162494,7.49963279799359,ENSG00000162494
ENSG00000279141,5.02888925713847,ENSG00000279141
ENSG00000143878,1.96529989027264,ENSG00000143878
ENSG00000111206,-3.7632140757131,ENSG00000111206
ENSG00000154822,3.78974295236674,ENSG00000154822
ENSG00000157456,-4.36342410187102,ENSG00000157456
ENSG00000120868,2.44706194760773,ENSG00000120868
ENSG00000176769,4.6452768406023,ENSG00000176769
ENSG00000124145,4.71353092902791,ENSG00000124145
ENSG00000184602,2.32910224314288,ENSG00000184602
ENSG00000128567,3.1202381018907,ENSG00000128567
ENSG00000269118,6.40222668596429,ENSG00000269118
ENSG00000171617,4.64121125662571,ENSG00000171617
ENSG00000184599,4.07565093930962,ENSG00000184599
ENSG00000186193,-2.45868719290706,ENSG00000186193
ENSG00000144218,6.31005084135795,ENSG00000144218
ENSG00000078237,2.09828095841352,ENSG00000078237
ENSG00000280457,6.13911298666984,ENSG00000280457
ENSG00000078549,9.64071160097621,ENSG00000078549
ENSG00000132517,6.49737271603771,ENSG00000132517
ENSG00000096696,5.79366685621974,ENSG00000096696
ENSG00000189275,7.02943211284441,ENSG00000189275
ENSG00000172890,2.16122730312398,ENSG00000172890
ENSG00000165868,5.11767890407187,ENSG00000165868
ENSG00000261587,3.97371596384182,ENSG00000261587
ENSG00000157654,-7.08604157932866,ENSG00000157654
ENSG00000157227,1.94478142621173,ENSG00000157227
ENSG00000258834,6.99108625219504,ENSG00000258834
ENSG00000163535,-4.50290964868141,ENSG00000163535
ENSG00000249910,9.16716016865476,ENSG00000249910
ENSG00000171848,-3.77619058219899,ENSG00000171848
ENSG00000165891,2.10589112538058,ENSG00000165891
ENSG00000161642,2.3377165240727,ENSG00000161642
ENSG00000270181,-11.778330665027,ENSG00000270181
ENSG00000126391,2.12126972287267,ENSG00000126391
ENSG00000141161,9.75250093176136,ENSG00000141161
ENSG00000281058,6.38044379330771,ENSG00000281058
ENSG00000196576,1.98640950078905,ENSG00000196576
ENSG00000138180,-3.59821849741716,ENSG00000138180
ENSG00000196411,2.09565301188334,ENSG00000196411
ENSG00000188153,3.71786959222247,ENSG00000188153
ENSG00000244242,2.97654909773297,ENSG00000244242
ENSG00000230426,5.22653663256168,ENSG00000230426
ENSG00000168913,3.45603670693297,ENSG00000168913
ENSG00000175782,1.90123538188496,ENSG00000175782
ENSG00000132846,-2.28199647322075,ENSG00000132846
ENSG00000249620,6.33617991672157,ENSG00000249620
ENSG00000161509,4.0020359284933,ENSG00000161509
ENSG00000117984,2.17411070230822,ENSG00000117984
ENSG00000204455,9.00901647588697,ENSG00000204455
ENSG00000229314,-8.94697422100634,ENSG00000229314
ENSG00000185614,3.44037137031738,ENSG00000185614
ENSG00000100949,1.97107776769499,ENSG00000100949
ENSG00000144395,-4.3866145252048,ENSG00000144395
ENSG00000131669,1.89567559666072,ENSG00000131669
ENSG00000068489,-4.13999340692138,ENSG00000068489
ENSG00000117399,-3.12111487425192,ENSG00000117399
ENSG00000243978,4.97545857095947,ENSG00000243978
ENSG00000123124,1.82225228552421,ENSG00000123124
ENSG00000064601,2.06096165117245,ENSG00000064601
ENSG00000283039,9.36280759372013,ENSG00000283039
ENSG00000239620,8.64054548482828,ENSG00000239620
ENSG00000089116,8.75431731078291,ENSG00000089116
ENSG00000104783,2.34394291841483,ENSG00000104783
ENSG00000183943,1.98032722325331,ENSG00000183943
ENSG00000130005,2.11623662288517,ENSG00000130005
ENSG00000162040,2.81624776841354,ENSG00000162040
